symbol,score,rank
A,-0.1454133176098765,919
KIM,-0.14629203834728,920
PAG,-0.1491993950526825,921
AIG,-0.1496010433391947,922
KDP,-0.1503197360419435,923
ADSK,-0.1511032445830092,924
MHO,-0.1521685291139784,925
EMR,-0.1529430458225418,926
SNPS,-0.1541711559615883,927
SUI,-0.1548269647664504,928
CUK,-0.1551092393355228,929
AJG,-0.1555529047899369,930
GTES,-0.157204961887967,931
VRTX,-0.1573414260272198,932
GATX,-0.1574979933075872,933
VIAV,-0.1578801439729861,934
EXC,-0.160935075524897,935
ROST,-0.1617362870775219,936
DPZ,-0.1626409242136446,937
MANH,-0.1629008655496998,938
NEM,-0.1647687496764835,939
IRT,-0.1647789576931348,940
BTU,-0.1669747073327136,941
MGRC,-0.1672988078756017,942
OXY,-0.1682397888483148,943
IPAR,-0.1696207863185067,944
NET,-0.1718361191815032,945
CSW,-0.1724184183744359,946
IDA,-0.1737494889692712,947
LYV,-0.1738380086829554,948
GGG,-0.1738476554974758,949
REG,-0.1744048492316421,950
TRU,-0.1746817346130689,951
CXT,-0.1750738084599966,952
IRDM,-0.1769340342398375,953
CHD,-0.1781225872934179,954
QRVO,-0.1787058636400274,955
LEN,-0.1787339327813342,956
HEI,-0.1792814104745902,957
IDXX,-0.1808624018854603,958
CHEF,-0.1809696368806562,959
PAYO,-0.1824312833917612,960
BKE,-0.1825454588376306,961
TSN,-0.1835888564754348,962
GRBK,-0.1836486822704487,963
ENSG,-0.1843877495176369,964
ALGN,-0.1845050010185177,965
CURB,-0.185079448655267,966
OVV,-0.1852997368874282,967
BIIB,-0.1856561844475187,968
DASH,-0.187289248292325,969
FRME,-0.1886153110478716,970
KMB,-0.1895595175056083,971
NBIX,-0.1896440441824001,972
CRWD,-0.1899302482142265,973
SYK,-0.1911043557021899,974
MTD,-0.1913013866770274,975
LECO,-0.1938051679545256,976
MASI,-0.1948816266595553,977
ECL,-0.1987459679017865,978
KAI,-0.198807641083312,979
FCNCA,-0.1990133824025532,980
MLM,-0.2005581985894673,981
ON,-0.2019122324441828,982
KKR,-0.203663951702019,983
NOV,-0.2058775613742058,984
VICI,-0.2063303013835366,985
ESE,-0.2072543107832859,986
AZO,-0.2077395667356867,987
VMC,-0.2104662792492371,988
RBA,-0.2113185806942294,989
IT,-0.2114889903410511,990
EPRT,-0.2125932711777515,991
SNEX,-0.2129244312932955,992
ZWS,-0.2148590618820045,993
RNST,-0.2150962868214216,994
KD,-0.2153874692361906,995
AMH,-0.2179029985367943,996
PKG,-0.2179779758451352,997
CNP,-0.217988565345641,998
ADC,-0.2197238993683569,999
CRVL,-0.2206830670817098,1000
ESS,-0.2224017785504182,1001
ZG,-0.2227764043448212,1002
EOG,-0.2234685184766266,1003
RHP,-0.2240436412380153,1004
POOL,-0.2247789069854613,1005
NWS,-0.2257636822291009,1006
DXCM,-0.2273387981130786,1007
CMS,-0.2291504247809625,1008
HOMB,-0.2316112383266197,1009
SNOW,-0.2318745604210677,1010
DHI,-0.2330961994850485,1011
TDY,-0.2335079467645303,1012
CDW,-0.2362224376629956,1013
ES,-0.2367447043928615,1014
INVH,-0.2378941182594127,1015
NWSA,-0.2389975150772621,1016
PM,-0.2408961674601244,1017
IR,-0.240903408105585,1018
ARCC,-0.2425819955883673,1019
SNA,-0.2452305927623016,1020
APPF,-0.2453521811244185,1021
SOFI,-0.2461748803010794,1022
NCLH,-0.2474649668402529,1023
CART,-0.2487513195136529,1024
BBY,-0.2494682370893242,1025
RVTY,-0.2510024750559445,1026
D,-0.2511735305545251,1027
GFS,-0.2530620850025322,1028
NEU,-0.2533108255132463,1029
TBBK,-0.2567088106517414,1030
IBOC,-0.258043788626916,1031
AMR,-0.2611713666107714,1032
COR,-0.2625469066160937,1033
DIS,-0.2634441712651003,1034
OS,-0.2652608130064551,1035
MHK,-0.2680251321139596,1036
PI,-0.2710261915728404,1037
RS,-0.2715034203408849,1038
HBAN,-0.2719023180919653,1039
NI,-0.2763778003531015,1040
WTRG,-0.2775840330012301,1041
MGY,-0.2776667803772361,1042
ELF,-0.278239392676789,1043
MAA,-0.2782765600171089,1044
REXR,-0.2799042216078823,1045
DGX,-0.2819218298133168,1046
BAX,-0.2819564439552333,1047
DHR,-0.2827271192933312,1048
WMB,-0.2829342556302367,1049
FIS,-0.2834311464071404,1050
MSA,-0.2837886986832015,1051
RGTI,-0.285557813953444,1052
PB,-0.2856992176348512,1053
LPLA,-0.285814012624236,1054
PBH,-0.2858633616864106,1055
COP,-0.2888580139008747,1056
EXE,-0.2903703377779806,1057
LII,-0.2921542132978101,1058
Z,-0.2924672556868996,1059
CL,-0.2927249989548372,1060
WRB,-0.2928784667622718,1061
GRAL,-0.3029862431766776,1062
AAPL,-0.3084616350035621,1063
NVR,-0.3094106894639423,1064
WM,-0.3103891996086366,1065
RBC,-0.3131390824994275,1066
AWK,-0.3131588713888497,1067
VOYA,-0.3132210848746125,1068
JPM,-0.314355144090473,1069
SAIL,-0.3152975547541927,1070
IOT,-0.3166934220870881,1071
DOCU,-0.3176600451736728,1072
KVUE,-0.3179910439359829,1073
ASTS,-0.3182362318544696,1074
SNAP,-0.3186085224291674,1075
WDAY,-0.3203533345675486,1076
TEM,-0.3245495635673049,1077
UE,-0.3249763269832416,1078
KRG,-0.3287210781753547,1079
BSX,-0.3294685869995933,1080
PWR,-0.3297246860678339,1081
INTA,-0.3297506129796428,1082
TPL,-0.3318335078027855,1083
BKD,-0.3320279965216028,1084
BRKR,-0.332437206784279,1085
CTVA,-0.3337376408574348,1086
FLO,-0.3341328478457601,1087
LPX,-0.3370259547892502,1088
APD,-0.3371452477711854,1089
CCL,-0.3386823864598849,1090
CARG,-0.3400631184835161,1091
H,-0.3410784789785372,1092
OTIS,-0.3420670843277561,1093
OLN,-0.3436252234519499,1094
ADP,-0.3488458557251407,1095
PSN,-0.3503504988295597,1096
PEG,-0.3506479553278038,1097
SYNA,-0.3535453957624969,1098
CORZ,-0.3551278900001432,1099
RRC,-0.3564977674523187,1100
DIOD,-0.3568303996090826,1101
CNK,-0.3590655210732816,1102
ABBV,-0.3604416605227961,1103
CPRT,-0.3655773391208618,1104
SPY,-0.3676777180685114,1105
ENPH,-0.3685102697715101,1106
SFBS,-0.370211927126332,1107
AROC,-0.3712738026537045,1108
LIF,-0.3713189949740008,1109
FAST,-0.3728783328733899,1110
AMGN,-0.3753910758240408,1111
CVBF,-0.3775133963071206,1112
OGS,-0.3794943622760329,1113
MORN,-0.3811620796314748,1114
RYTM,-0.382168938061933,1115
CCI,-0.3824271491230813,1116
FND,-0.3848276790123111,1117
GPK,-0.3850293354942711,1118
AXP,-0.3875799052408785,1119
ABNB,-0.3887030624975216,1120
ARES,-0.3903812055789447,1121
AMZN,-0.3939917893688804,1122
DRVN,-0.3941539134159288,1123
VSH,-0.3979458753742812,1124
BOOT,-0.399963596747411,1125
WSO,-0.4027535584047642,1126
DDOG,-0.4031052759483047,1127
TPH,-0.4042369408245924,1128
BK,-0.4060063076988539,1129
FSS,-0.4066431593669569,1130
WING,-0.4077122576115404,1131
CBRE,-0.4097630182938672,1132
TDG,-0.4103103897658728,1133
BOX,-0.4106719628625805,1134
IRM,-0.4112560439095784,1135
CPK,-0.4128776411254609,1136
NOVT,-0.413193657021588,1137
SO,-0.4141637690316158,1138
BCC,-0.4142491085715709,1139
EFX,-0.4142534647776543,1140
SXT,-0.4161304766365035,1141
UI,-0.4162945741216486,1142
TREX,-0.4196487431600463,1143
FWONA,-0.4234210505784621,1144
GME,-0.4235901117037595,1145
SBAC,-0.4250055096982279,1146
WAY,-0.4263369818578901,1147
SBCF,-0.4276762817787084,1148
RUN,-0.4284473284525986,1149
OWL,-0.4286975539146628,1150
PCTY,-0.4294553655549073,1151
CRBG,-0.4321684496362219,1152
PINS,-0.4324975806817541,1153
HWKN,-0.4333759048343545,1154
THO,-0.4336073216294865,1155
HPE,-0.4349609335892098,1156
TYL,-0.4360234931967913,1157
MAC,-0.4465551253842357,1158
HQY,-0.448830686853777,1159
CAVA,-0.4495999191224872,1160
DKS,-0.4498807140649087,1161
IFF,-0.4617051525175198,1162
AVA,-0.4632999929684047,1163
FTNT,-0.463335651282439,1164
ACM,-0.467631448044999,1165
GTLS,-0.46822649044787,1166
TTEK,-0.4703927904336141,1167
RDNT,-0.4711054661689814,1168
BJ,-0.4730818430652209,1169
KNTK,-0.4736096383070224,1170
MPW,-0.4763458009022961,1171
MSFT,-0.4779935204112557,1172
WDFC,-0.4797772409874812,1173
IAC,-0.4809144447392987,1174
XPO,-0.4835634921262374,1175
RHI,-0.4836882229640812,1176
PPL,-0.4839571018853688,1177
TRN,-0.48421837668941,1178
TSCO,-0.4869565612600715,1179
COST,-0.4887885140864569,1180
GPI,-0.4892909047514713,1181
ITGR,-0.4897497613862002,1182
FRSH,-0.489818769634837,1183
PNFP,-0.4906810948385215,1184
HLI,-0.491867567672719,1185
ORCL,-0.4921303573090552,1186
USAC,-0.4921909516284593,1187
RELY,-0.4955008277023804,1188
DTE,-0.500895721549826,1189
CALM,-0.5048507732131448,1190
FBNC,-0.5055163412517618,1191
MP,-0.5064640086922507,1192
PRK,-0.5091814079052578,1193
NKE,-0.5092526053284573,1194
FDS,-0.5127462869796341,1195
GBCI,-0.516129496436414,1196
HR,-0.5183239223956773,1197
CRNX,-0.5197469012780853,1198
CCC,-0.5209544718531566,1199
TTWO,-0.5211229233515374,1200
BR,-0.5223931014183462,1201
AMT,-0.5238101870716048,1202
FOUR,-0.5261845235117053,1203
LTH,-0.5289055523436089,1204
SN,-0.5304025609272196,1205
CWST,-0.5322641024503395,1206
CTAS,-0.5349631849486394,1207
LSTR,-0.5355505168948312,1208
TRMB,-0.5365277582260481,1209
NCNO,-0.5375031305504577,1210
PECO,-0.5387302895513446,1211
BBWI,-0.5388591220991895,1212
FA,-0.5389347338752084,1213
PAYC,-0.5406992525283436,1214
LOAR,-0.5413294037577747,1215
KVYO,-0.5423565488342227,1216
NSIT,-0.542852129810257,1217
MDLZ,-0.5438717274257246,1218
TDW,-0.5446455435634476,1219
VCTR,-0.5448933691087653,1220
RSG,-0.5456847887561224,1221
VERA,-0.5478922249475773,1222
PLMR,-0.5483940666472482,1223
CMG,-0.5554981606983197,1224
SSRM,-0.5572021853115322,1225
AVGO,-0.5578597839531787,1226
ESTC,-0.5590323184344826,1227
DE,-0.5605155146735051,1228
PYPL,-0.5609111192619847,1229
RGA,-0.5633350094086684,1230
PAYX,-0.56452129474871,1231
INSP,-0.5661986920228986,1232
RZB,-0.5685448037539437,1233
SHAK,-0.5710231184623885,1234
LNTH,-0.5713424131254357,1235
IMVT,-0.5789392213311164,1236
VLTO,-0.5793919166802021,1237
TOWN,-0.5828318364853315,1238
TOST,-0.5850238658639345,1239
BURL,-0.5851543984128837,1240
GTLB,-0.5856600566800784,1241
DT,-0.5887907763672597,1242
QTWO,-0.5892173516707896,1243
DRS,-0.5908515888553649,1244
HOOD,-0.591332017917349,1245
GDDY,-0.5978532909326352,1246
HRL,-0.5993781228074979,1247
TJX,-0.6005563237266157,1248
CSCO,-0.6051164388550432,1249
IPGP,-0.6088382265790453,1250
LB,-0.6117684430033387,1251
WEC,-0.6157414278091575,1252
RLI,-0.6172360337734989,1253
BATRK,-0.6192630399256454,1254
BATRA,-0.620067556897662,1255
EHC,-0.6218933264228256,1256
CVLT,-0.6250042738608842,1257
FFIN,-0.6253399787837153,1258
SUPN,-0.6257685097587921,1259
LOPE,-0.6303947987930985,1260
CHWY,-0.6342359379663414,1261
ROAD,-0.6342967603819816,1262
FWONK,-0.6348982549027605,1263
MMM,-0.6390923889496442,1264
BIPC,-0.6440334982328598,1265
BRZE,-0.6440560145517091,1266
LRN,-0.6463599561114437,1267
BKNG,-0.648131358916312,1268
NUVL,-0.6519828473270279,1269
SRE,-0.6554881466830428,1270
RBRK,-0.6587239358342022,1271
WSC,-0.6602460457533069,1272
AAL,-0.661527211049707,1273
OLLI,-0.6638722983202118,1274
IBRX,-0.6685159455906369,1275
CVS,-0.6802345494468174,1276
REZI,-0.6843280374158598,1277
INTU,-0.6860849407425038,1278
FIZZ,-0.6863154927450564,1279
OBDC,-0.6898957207301836,1280
TTAN,-0.6900549050047295,1281
SWKS,-0.7028140323888993,1282
MKTX,-0.7034491636043121,1283
BBAI,-0.7092279931313549,1284
GWRE,-0.7120506672397321,1285
ZTS,-0.7136063635048319,1286
CBSH,-0.7149626535448006,1287
ATKR,-0.7203867675056753,1288
AVPT,-0.7246156976373888,1289
ZS,-0.7316060542049811,1290
BGC,-0.7343636828803558,1291
ALG,-0.7388863972643134,1292
NOW,-0.7425171220977325,1293
ALK,-0.7446808813587665,1294
MCHP,-0.7533495483819443,1295
CHE,-0.7533575803983719,1296
CZR,-0.7574207070022715,1297
SPSC,-0.7575664281204053,1298
DVA,-0.7614663328251958,1299
ROP,-0.7675517861350828,1300
URBN,-0.7679791835054324,1301
CRK,-0.7703952563642161,1302
EQH,-0.7715807635950733,1303
BSY,-0.7819800040011569,1304
FLG,-0.7823125176502923,1305
PGR,-0.7848876507186897,1306
TENB,-0.7956129512882718,1307
TFSL,-0.8006320958885843,1308
SLAB,-0.8017616190898286,1309
MGEE,-0.805259847032774,1310
ALKT,-0.8064880556778603,1311
AR,-0.8074576642685275,1312
BDC,-0.8076131105667594,1313
VRSK,-0.8134561134079848,1314
ITRI,-0.8150125347835797,1315
PLNT,-0.8163401861270391,1316
PTON,-0.8241697972000446,1317
SOUN,-0.8250760277724767,1318
STWD,-0.827385852402919,1319
VEEV,-0.8389048406554244,1320
AAOI,-0.8402967637010786,1321
IMNM,-0.8466568727186158,1322
LINE,-0.8619193643927425,1323
KNSL,-0.8641997874233254,1324
AXON,-0.8707434260159375,1325
STEP,-0.8709466436081422,1326
CARR,-0.8719043950827965,1327
NTNX,-0.874357177208688,1328
KGS,-0.8777187505986207,1329
CNC,-0.8841767744730106,1330
TXN,-0.893302404450903,1331
SUN,-0.8937560735978568,1332
BXMT,-0.897797679823073,1333
S,-0.8983898741240387,1334
LYB,-0.9038819660933798,1335
CNR,-0.9044146204507252,1336
EQT,-0.9047635693488058,1337
LION,-0.910523481473226,1338
TW,-0.9121699078311636,1339
CYTK,-0.9197187178849916,1340
COLD,-0.9209558021511428,1341
IRON,-0.9282464605904944,1342
ACLX,-0.9372218733225188,1343
RIVN,-0.9381973697892316,1344
MA,-0.9389342131355022,1345
ALGM,-0.9429923027734004,1346
AFG,-0.9813988159781136,1347
QCOM,-0.983992067899628,1348
NFLX,-1.0038459741762729,1349
HUBS,-1.01231003109614,1350
MOH,-1.01278458752916,1351
ST,-1.021487374218176,1352
POWI,-1.0237176891123554,1353
PRMB,-1.0289858141193895,1354
V,-1.0297608038297816,1355
BEAM,-1.038112938583733,1356
DOCS,-1.0417164055069037,1357
SMCI,-1.0444715953364638,1358
MSI,-1.0473338699684294,1359
MKL,-1.0547660471603977,1360
DJT,-1.065835887574763,1361
SRRK,-1.067296957147817,1362
CLF,-1.0687273677780096,1363
OLED,-1.0699914885329518,1364
PSKY,-1.0797476595834898,1365
UNM,-1.0855315304121995,1366
MRNA,-1.0929647824826458,1367
RCL,-1.0978971587470752,1368
AAP,-1.0997637278984225,1369
AMBA,-1.1015251078691204,1370
NEE,-1.1040159699226306,1371
LFUS,-1.107954013901165,1372
GSHD,-1.108559737155046,1373
COIN,-1.1116979986255258,1374
BIO,-1.1263036416924443,1375
ASAN,-1.1314253642662784,1376
VRNS,-1.159279314905421,1377
NVDA,-1.159706241477706,1378
HON,-1.1753918409847053,1379
BMI,-1.1826432797759214,1380
SLG,-1.2107568559856727,1381
IVZ,-1.2122754615227906,1382
PFE,-1.2418349932883297,1383
DKNG,-1.2468523907911246,1384
ZBRA,-1.2545983612734914,1385
TWST,-1.278675382819213,1386
OC,-1.289830020412733,1387
DUOL,-1.3113024318068491,1388
RUM,-1.3148325808980592,1389
RXO,-1.3151277339723808,1390
CAR,-1.3169770354961183,1391
BEPC,-1.3430241220184136,1392
RITM,-1.3507444837498497,1393
HIMS,-1.351356642544751,1394
VERX,-1.3529905285319417,1395
RGLD,-1.4010832514256846,1396
MTN,-1.410770492972424,1397
QS,-1.418724094879919,1398
RYAN,-1.4349805131544573,1399
RBLX,-1.4570852701333878,1400
PCVX,-1.4603067000880403,1401
CMPO,-1.546101597984148,1402
TTD,-1.5501779223215484,1403
BRBR,-1.5533375093479422,1404
VKTX,-1.5556059492770422,1405
GPGI,-1.5585257801693,1406
DYN,-1.5635560201687226,1407
SLNO,-1.6543575170602458,1408
JOBY,-1.6555292668974837,1409
MARA,-1.6570436137628382,1410
SFM,-1.6578984753716968,1411
FISV,-1.6862373682188525,1412
DNLI,-1.7071196620335436,1413
OSCR,-1.7618941241046455,1414
CORT,-1.7765431659081106,1415
CSGP,-1.7766365372904422,1416
KR,-1.810610759602478,1417
SMMT,-1.8537186699339712,1418
VG,-1.8770867777973967,1419
BANF,-1.9131909078972449,1420
UPST,-1.936255672107548,1421
KMPR,-1.9395520861852429,1422
TFX,-1.994873575940587,1423
SEZL,-2.0720893058975993,1424
IONQ,-2.1169771841258833,1425
WULF,-2.122124239911247,1426
AVTR,-2.1740868733283047,1427
OCUL,-2.197259893475566,1428
SMG,-2.298383790344234,1429
VVV,-2.3282198942246706,1430
PII,-2.36857408741521,1431
NOG,-2.4005660004841025,1432
HRB,-2.427410274582791,1433
CAG,-2.451983022182405,1434
WD,-2.4639314720759993,1435
WLK,-2.553149683319049,1436
ACHR,-2.5984802086305336,1437
MIDD,-2.668677834423518,1438
RARE,-2.685876505140956,1439
RDW,-2.959237142840939,1440
BBUC,-3.1505352475088744,1441
BMRN,-3.2050769011027276,1442
SRPT,-3.2830675006442234,1443
VNOM,-3.296851602236668,1444
DOW,-3.4429283838469704,1445
ARE,-3.522638480802305,1446
SMR,-3.9404026153760174,1447
FLR,-4.015972220145607,1448
IP,-4.162033445859059,1449
LCID,-4.3305020735683755,1450
XRAY,-4.399221968740551,1451
UAA,-4.565846002739302,1452
UA,-4.569395627290849,1453
USAR,-4.747536974377703,1454
EOSE,-4.75524438525098,1455
LBRDA,-5.047100504602048,1456
CNXC,-5.1692819860558465,1457
HLNE,-5.2537101894889,1458
GT,-5.314637323129681,1459
ALMS,-5.332015762472784,1460
CE,-5.392856545434423,1461
UWMC,-5.482661055589798,1462
COHR,-5.501278371238705,1463
TAP,-5.5408103438857035,1464
BMNR,-5.643140215272279,1465
BHF,-5.820572229748763,1466
SATS,-6.064089707331669,1467
