symbol,score,rank,price_signal,price_trade,ret_1d,matched
PRU,1.224470192982534,90,,,-0.0155276526406594,True
TER,1.221726122960842,91,,,0.0034305317324185,True
LC,1.219404964834666,92,,,0.0215650030807146,True
APP,1.2171121408118937,93,,,0.0188184673211504,True
TRV,1.21682150134326,94,,,0.0048247671379748,True
SEB,1.212653056134515,95,,,-0.0106783919597989,True
PFSI,1.2123513336904512,96,,,-0.0180095773474912,True
LEVI,1.2095969365781734,97,,,0.0,True
EE,1.1971885553756576,98,,,0.0031100478468899,True
FHI,1.196004234774455,99,,,-0.0222975383517659,True
MLI,1.1855047279528037,100,,,0.0180357295495341,True
SEE,1.1806815389349654,101,,,0.0,True
PR,1.172874008000677,102,,,0.0124575311438277,True
RIVN,1.167242430308841,103,,,-0.0346749226006191,True
GPCR,1.1637765816202206,104,,,-0.0130193095377413,True
APA,1.160843159342315,105,,,0.0164278224397063,True
UTHR,1.1534994596487282,106,,,0.0093897699821445,True
CIEN,1.1532723377173415,107,,,0.0239580653460254,True
FTAI,1.1473444042726446,108,,,0.0063379300738264,True
GMED,1.1418321238611813,109,,,0.0085413200221851,True
ENVA,1.1401926785935028,110,,,-0.0271013617763465,True
SCI,1.1373547461735478,111,,,0.0069877714000499,True
HII,1.1314169506377258,112,,,0.0429522935347972,True
REAL,1.127316759413603,113,,,-0.0227670753064798,True
DAL,1.124719159398748,114,,,-0.0516101814090845,True
FRSH,1.1169765125153466,115,,,0.0283018867924529,True
MKSI,1.1169754922252817,116,,,-0.0051126378015657,True
CDP,1.1088932072120323,117,,,0.0069819105046016,True
RDDT,1.0997701380516602,118,,,-0.009019395090194,True
APAM,1.096964534469673,119,,,-0.014140938015555,True
EIX,1.0895455073247329,120,,,0.042467718794835,True
INCY,1.0881574201618704,121,,,-0.0122341974949022,True
PAA,1.0819428596989291,122,,,0.0063198833252309,True
DAVE,1.0785164016412216,123,,,-0.0129035830979674,True
TVTX,1.0774028275142222,124,,,0.0513096519555076,True
AMTM,1.07659421847091,125,,,0.0372529964366699,True
AFL,1.0632364935199996,126,,,-0.0075690899489526,True
KTOS,1.0589785319152183,127,,,0.087028083530501,True
PEGA,1.0499371158879007,128,,,0.001790510295434,True
MDB,1.046242359152474,129,,,-0.0197758008097612,True
ZM,1.0444732994259551,130,,,-0.0017559262510975,True
RGEN,1.0378390141185272,131,,,-0.0064441387299979,True
CNO,1.0298028972479751,132,,,-0.0106877323420074,True
ONTO,1.026395949379895,133,,,0.0242272727272727,True
MGM,1.0111759593084275,134,,,-0.0196289325087388,True
FSLR,1.011114671693981,135,,,-0.0220899526344467,True
BA,1.002897637146352,136,,,-0.0218474030050642,True
VCYT,1.0009833464465343,137,,,-0.009013930620049,True
GEF,0.9903336319545886,138,,,-0.0101131071190951,True
IDCC,0.9823826814363088,139,,,-0.0366969939990599,True
MRK,0.9796228793742032,140,,,0.0016439256945586,True
UEC,0.9727130457197464,141,,,0.0068749999999999,True
UUUU,0.9675653904233236,142,,,0.029522024367385,True
FORM,0.9642636162974594,143,,,-0.0253485424588086,True
HIG,0.9634548853256631,144,,,-0.0067251875973382,True
CC,0.9632854879942696,145,,,-0.0349881796690306,True
LRCX,0.9623920791732912,146,,,-0.0112457828314382,True
RSI,0.9608331670922632,147,,,0.0264026402640265,True
HOLX,0.9603768565192004,148,,,-0.0007978723404256,True
SNX,0.9595997195049047,149,,,0.0009308098045299,True
EPAM,0.9574602926984708,150,,,-0.1701353688353509,True
W,0.9549854270653284,151,,,-0.130192391779624,True
OUT,0.9475410687851776,152,,,0.0015841584158415,True
AIZ,0.9455514990941372,153,,,0.0146563495675922,True
DINO,0.9390467758334248,154,,,-0.0211363195656389,True
PTEN,0.931527212072602,155,,,0.040391676866585,True
HL,0.9276670601481568,156,,,0.0349682107175295,True
INDV,0.9235285428373248,157,,,0.0023282887077997,True
AES,0.9177017786701308,158,,,0.0042971147943524,True
GBDC,0.9160698701761802,159,,,-0.0048859934853419,True
FIX,0.9100012680573244,160,,,0.0409634171296049,True
SIGI,0.9098595160514934,161,,,-0.0035190615835777,True
ATRO,0.9073271789568352,162,,,0.0075360837910332,True
THG,0.9067619520507504,163,,,0.0037255688657076,True
WST,0.905958143003604,164,,,-0.0178441956013855,True
PRI,0.9044538655379092,165,,,-0.0087780087780089,True
PLUS,0.900571198629777,166,,,-0.0113487038585591,True
POWL,0.8988126092063714,167,,,-0.0121919776050682,True
FTDR,0.8934050302276382,168,,,-0.0267810257307894,True
SLGN,0.8896897839724907,169,,,-0.0053908355795148,True
THO,0.8878455100432094,170,,,-0.0189725374685958,True
TGTX,0.8774576887286026,171,,,0.0078686281217927,True
CMI,0.8771674712679012,172,,,0.0065935919055648,True
HURN,0.8744593924349631,173,,,-0.0200568777129173,True
CALY,0.8685214200580421,174,,,0.0429948109710895,True
DECK,0.8681935124871798,175,,,-0.0068971318025066,True
EVR,0.8672824720939915,176,,,-0.0125966650555824,True
SHOO,0.8618351456364829,177,,,-0.0002553626149131,True
UPWK,0.860992964565121,178,,,-0.0298616168973051,True
WHR,0.8605973916548022,179,,,-0.0102961591855622,True
DDS,0.8563400904590917,180,,,-0.0065601270088516,True
FLNC,0.8547522437256204,181,,,-0.0499139414802065,True
OMCL,0.8531317072561015,182,,,0.0005180005180005,True
BDX,0.8531120690808012,183,,,-0.0011495511276549,True
ICUI,0.8507045361893936,184,,,-0.0124645518696826,True
KRMN,0.8438617047256183,185,,,0.0920987654320986,True
CMC,0.8438236731695541,186,,,-0.0130893379082476,True
UAL,0.8435698012048758,187,,,-0.0588386213974173,True
KRYS,0.8419445155218871,188,,,-0.0727876028098415,True
TPR,0.8405928965717148,189,,,-0.0174193548387096,True
COKE,0.8356259532521659,190,,,0.0381701802806977,True
ACI,0.8351053636360499,191,,,-0.0104856512141281,True
WT,0.8176502225741855,192,,,-0.0276796230859834,True
RNG,0.8128020457649613,193,,,-0.0057510148849796,True
M,0.8059273430637751,194,,,-0.033377250768555,True
DAR,0.8027243288506952,195,,,0.0015482872072769,True
STT,0.8008944511287424,196,,,-0.0139574336829118,True
HHH,0.8006704216724129,197,,,-0.0093941948693243,True
CMCSA,0.7928391075575381,198,,,-0.0069620253164557,True
INSP,0.7923988148112037,199,,,-0.034248788368336,True
GS,0.7915239410926943,200,,,-0.0182922258040333,True
ACMR,0.7908561590100329,201,,,0.0114533353969972,True
NXT,0.788574631287732,202,,,-0.0677966101694914,True
ORI,0.7868722143456324,203,,,-0.0043165467625899,True
CACI,0.785976772568565,204,,,0.0426991657701194,True
WEX,0.7814020739945022,205,,,-0.02685703503365,True
AGX,0.7805851086044093,206,,,0.0436105476673427,True
FE,0.777204644421685,207,,,0.0128729055986922,True
GHC,0.7764407770919572,208,,,-0.0032937225523121,True
GOOGL,0.7739499953265866,209,,,-0.0015824349718127,True
WMS,0.7737571067493578,210,,,0.0068843777581641,True
CINF,0.7734033181201106,211,,,-0.0052067381316998,True
GLW,0.7730190760128809,212,,,-0.0153018710703732,True
PRAX,0.7727535989635749,213,,,0.0081476301948744,True
COO,0.7708292881365979,214,,,0.0033573141486811,True
SANM,0.7707713882127223,215,,,0.0018264222417641,True
ARQT,0.7680735295172607,216,,,0.0464245600898538,True
GOOG,0.7663824037343209,217,,,-0.0012502467592288,True
HAE,0.7627322351642721,218,,,0.0006597394029357,True
MRCY,0.76246115118656,219,,,0.0369259173782599,True
PHIN,0.7512623367377425,220,,,-0.0093408762005,True
ZETA,0.7512316752657361,221,,,-0.01010101010101,True
AKAM,0.750773888639796,222,,,0.0025615222760955,True
WFRD,0.748699434521784,223,,,0.0065808297567955,True
ELV,0.7443589976459938,224,,,0.0056030499075785,True
ATI,0.7438728302329924,225,,,0.0287406609678939,True
FIBK,0.7410734132001043,226,,,-0.0032206119162639,True
UNH,0.7406144935339887,227,,,0.0060027758501042,True
FRPT,0.7317471257762924,228,,,0.0232972454433328,True
NOC,0.7310111035879695,229,,,0.016610791495937,True
MIRM,0.7308768104143523,230,,,0.0037107516650809,True
KNX,0.7303036207346113,231,,,-0.0025273799494524,True
EL,0.7268068744259033,232,,,0.0012544802867382,True
LDOS,0.7227048450775777,233,,,0.0276336500903633,True
BANC,0.7181098673916864,234,,,-0.0085085085085085,True
KRC,0.7176957744532186,235,,,0.0068174775333127,True
KWR,0.7171295515236094,236,,,-0.00286615075953,True
FSK,0.7163266761059779,237,,,-0.0193740685543963,True
MAT,0.7160812297739552,238,,,0.0081018518518518,True
RKLB,0.7146515343001851,239,,,0.0290244557914538,True
PAGP,0.709241411589918,240,,,0.0059225512528473,True
SWX,0.7090818102793902,241,,,0.0069252077562327,True
WCC,0.7052915002629677,242,,,-0.0055677072976735,True
EAT,0.7022389702363757,243,,,-0.0486387467626807,True
FROG,0.7016552869448784,244,,,0.056290695232094,True
WK,0.7014273976416987,245,,,0.0192638458892329,True
TOL,0.6947700271800961,246,,,0.0012499999999999,True
MEDP,0.693568667804096,247,,,0.0006051505031714,True
TPB,0.6926006577116842,248,,,-0.002413091018777,True
MPLX,0.6854071106879103,249,,,0.0102292768959435,True
CECO,0.6776416684067303,250,,,-0.0021680908047443,True
CTSH,0.6769802771384005,251,,,-0.0272414309235146,True
PATH,0.6749685338695123,252,,,0.00990990990991,True
ACA,0.6745403787037041,253,,,0.0118622034449138,True
BMY,0.673454393009676,254,,,0.0095429432446008,True
AEIS,0.6731443703111124,255,,,-0.0021783780419493,True
DCI,0.673123833057341,256,,,-0.0013897896784953,True
FAF,0.6719706433183094,257,,,0.0057436517533253,True
WRBY,0.6660527891884541,258,,,0.0246262093227793,True
SSNC,0.6649879757129418,259,,,-0.0188342040142973,True
VLY,0.6646887131590112,260,,,-0.0082893745290127,True
REYN,0.661854550413767,261,,,0.0095953274926992,True
CBOE,0.6609777239513368,262,,,0.0027331020708505,True
YETI,0.6579211956539325,263,,,-0.0479465911389843,True
SGI,0.6577609572377128,264,,,-0.0074345317354638,True
PRIM,0.6570972727350759,265,,,0.0333520354092637,True
JOE,0.6570086805859562,266,,,0.0032531824611032,True
HAL,0.6551101748916306,267,,,0.0172562553925796,True
RVMD,0.6501880962667818,268,,,0.0295620803687743,True
RMD,0.6435472691592216,269,,,-0.0101193464910587,True
MMS,0.6386908384248812,270,,,-0.0050478214665249,True
YOU,0.637561066181133,271,,,0.0047990401919615,True
LUMN,0.6254736865836007,272,,,0.0050062578222778,True
BELFB,0.6253723069625046,273,,,0.0401012704010126,True
KHC,0.62516892675233,274,,,0.001670146137787,True
ASO,0.6246243990606678,275,,,0.0005081300813007,True
TROW,0.6241796342195962,276,,,-0.0060044243126514,True
GPN,0.6233774968181849,277,,,-0.0124292394782181,True
GEV,0.6225866792151564,278,,,0.0208672252461623,True
SJM,0.6222322168516178,279,,,0.0174575169467916,True
HIW,0.621082336246053,280,,,0.017741237559498,True
LASR,0.6166273237813861,281,,,0.0244710211591536,True
SLM,0.6068076547563398,282,,,-0.0205020920502091,True
AZZ,0.6008905982226266,283,,,0.0148559423769507,True
OMC,0.5962909868214138,284,,,0.153648802736602,True
DG,0.5935487928988041,285,,,-0.0015129588212078,True
HP,0.5913920806215885,286,,,0.0336303535498707,True
MET,0.5888947571752419,287,,,-0.0141378439787932,True
GILD,0.5865315637345213,288,,,-0.010606259002226,True
FCX,0.5858559284510305,289,,,0.0003197442046363,True
COCO,0.5847819452707069,290,,,0.0339592489013182,True
UGI,0.5832008754131305,291,,,0.0081386190601207,True
CUBI,0.5818938683213627,292,,,-0.0244167118827997,True
NXST,0.5803647952627802,293,,,-0.019784097114294,True
SAIC,0.576365334437567,294,,,0.0275457213818017,True
KTB,0.5762208969790044,295,,,-0.0029476787030211,True
AMAT,0.5758292098606296,296,,,0.0026840906626179,True
RH,0.5753670232635428,297,,,-0.036627277435149,True
AMRX,0.5751530949957978,298,,,-0.0168350168350168,True
SKYW,0.5746218129745653,299,,,-0.0319058019181464,True
FBIN,0.5745746366797632,300,,,0.0046425255338904,True
RIOT,0.5729193756926015,301,,,0.0471271788250482,True
MRP,0.571649985055359,302,,,-0.0117909496494581,True
T,0.5693827963797939,303,,,0.0,True
LYFT,0.5668880223891725,304,,,0.0138584974471187,True
OGE,0.5666880468601069,305,,,0.0051624005162398,True
DTE,0.5653131431113303,306,,,0.0168980507642686,True
CPRX,0.5643007912743185,307,,,0.0053519967064636,True
CTRE,0.5635512553120258,308,,,-0.0052303860523038,True
SXI,0.5605084595944496,309,,,0.006615996534478,True
ALB,0.5594315916954277,310,,,-0.0164116341548884,True
INTC,0.5573654029859058,311,,,-0.0184777826660801,True
SHC,0.5568548319070327,312,,,-0.0028653295128939,True
PLD,0.5554252816867282,313,,,-0.0042254529828833,True
INGR,0.5534025787763804,314,,,0.001030750730115,True
ALRM,0.5514680907582236,315,,,-0.0002211900022118,True
TPC,0.5445959789300007,316,,,0.0468557336621455,True
VSEC,0.5424489610386454,317,,,0.0330635519175941,True
IBM,0.5424463556328605,318,,,-0.017293607883738,True
OMF,0.537268495396124,319,,,0.0123174379729016,True
VZ,0.5363906668647046,320,,,0.0122788761706555,True
SAM,0.5363173664925404,321,,,-0.0094989516922682,True
HYMC,0.5337261260217674,322,,,0.0361356932153391,True
DBRG,0.532575667743564,323,,,0.0,True
TPG,0.5306742346153503,324,,,-0.0581026832875554,True
NDAQ,0.5298374824466676,325,,,-0.0087665895531474,True
EBAY,0.5279940652557948,326,,,0.0312728157702604,True
XMTR,0.5276462101296304,327,,,0.0216863289382374,True
REGN,0.5269182426827795,328,,,-0.0123459907089477,True
CF,0.526405481924564,329,,,0.0379878939678564,True
IEP,0.5240623752859449,330,,,-0.0099626400996263,True
SNDR,0.5232877816722042,331,,,0.0086896072297533,True
SEI,0.5206405801752343,332,,,-0.0161417322834646,True
CG,0.5179328688450516,333,,,-0.0349726775956285,True
BWXT,0.5175077140475517,334,,,0.0337206427688503,True
AVTR,0.5141196511005393,335,,,-0.0064724919093849,True
POST,0.5138972145673791,336,,,-0.0110864745011085,True
ARW,0.5104379643208172,337,,,0.0055544664444879,True
LXP,0.5091235170167123,338,,,-0.0112617309697602,True
MMSI,0.5060684853893537,339,,,-0.0137382501807664,True
WES,0.5058272471363707,340,,,-0.0548974943052391,True
ULTA,0.5035275640296736,341,,,0.004888166864901,True
ACAD,0.4978070574169154,342,,,0.0487068965517241,True
KEX,0.4967940120202437,343,,,0.0041471048513304,True
BKV,0.4941432397644307,344,,,0.039359573048699,True
EXPE,0.4930924904084307,345,,,-0.0197752588448894,True
DKL,0.4927657791996926,346,,,-0.012853470437018,True
PVH,0.4926989314036444,347,,,0.004759157773291,True
NVST,0.4906645414101727,348,,,0.007719298245614,True
FCN,0.489615249011343,349,,,-0.0023367359488377,True
INGM,0.4882321507825268,350,,,-0.020137299771167,True
CGON,0.4872412069878283,351,,,0.0219163195073357,True
CHRW,0.4826055055337915,352,,,-0.0036048638760357,True
CASY,0.4786757502757339,353,,,0.0082562948546407,True
APLE,0.4726301677668693,354,,,-0.002444987775061,True
ED,0.4709704707200752,355,,,0.0027775288952602,True
HXL,0.4692055890767379,356,,,-0.0077387049049733,True
ATMU,0.4657515649207236,357,,,0.0126089663760897,True
WSM,0.4652290418674553,358,,,-0.0146756403065994,True
CRUS,0.4628815054991148,359,,,-0.0389779421838607,True
MTRN,0.4622387376324433,360,,,-0.0138589265869124,True
TRNO,0.4613769215175184,361,,,-0.0097531240475464,True
ADT,0.4576068406950228,362,,,0.0038167938931297,True
DBX,0.4558070718424944,363,,,0.0020259319286872,True
OII,0.4554766235811923,364,,,0.0933816863100633,True
BSM,0.4477822757633588,365,,,0.017520215633423,True
LAUR,0.4470720451057814,366,,,-0.0316239316239316,True
APH,0.4425240742487266,367,,,0.0234887971298991,True
ALSN,0.4413644114188113,368,,,0.0069248525262888,True
LMT,0.4394988791549357,369,,,0.0256998199473692,True
KFY,0.4387066491865277,370,,,0.0036717752234993,True
HGV,0.437691424374566,371,,,-0.0074180919019163,True
BIIB,0.4369109869885932,372,,,-0.0105599340648018,True
HPQ,0.4367756517668183,373,,,-0.0005449591280655,True
ROL,0.4363565388990874,374,,,0.0111203319502075,True
DRI,0.4356469303972522,375,,,-0.0158495448454323,True
YUM,0.4319521272841894,376,,,0.0034988644036584,True
JLL,0.4316729184689036,377,,,-0.0023217352585713,True
KLAC,0.4311059924590225,378,,,-0.0070256029183273,True
WSBC,0.4308396176737176,379,,,-0.0005486968449932,True
SSD,0.4296684173417235,380,,,-0.0154413572657978,True
DVN,0.4296186395058503,381,,,0.0049504950495049,True
HE,0.4288115601895012,382,,,-0.0168224299065421,True
CHDN,0.427368909908596,383,,,0.016760392546036,True
CALX,0.4269057894328578,384,,,0.0435526816279954,True
DOX,0.4262786225497965,385,,,-0.0104875283446713,True
PNW,0.4260532987008704,386,,,0.0088159917990773,True
AWI,0.4259055324367804,387,,,-0.0009152387247672,True
OSK,0.4239390322517546,388,,,-0.0063527217624431,True
CPAY,0.4219367580193783,389,,,-0.0056989031759214,True
LMND,0.4213109019416703,390,,,-0.0617678381256656,True
NDSN,0.4203049310052313,391,,,-0.017909051421698,True
SWK,0.4181074759633835,392,,,-0.0024490704664366,True
COLB,0.4176980859948669,393,,,-0.0016005121638923,True
PEN,0.4170476127491913,394,,,-0.0018750732450485,True
GTM,0.4164770030963503,395,,,-0.0257575757575757,True
REG,0.4164435020713915,396,,,0.001188589540412,True
BG,0.414468014968813,397,,,0.0141249897347457,True
BCO,0.4099575762713565,398,,,0.0005392081343398,True
WAL,0.4093653717996741,399,,,-0.0404167982317651,True
OSIS,0.409304351185965,400,,,0.0441654195714857,True
CRS,0.4092669894068325,401,,,0.0315110812625925,True
TARS,0.4063298542097933,402,,,0.0358779832464044,True
AXTA,0.4062365896121793,403,,,-0.0267078999156593,True
UNF,0.4049688736376491,404,,,-0.0233782383419688,True
CME,0.4042437363876148,405,,,0.0044951247727649,True
GIS,0.4038326982531137,406,,,-0.0123456790123457,True
MAS,0.402922195584902,407,,,-0.0215067778936393,True
VLO,0.4023791420280454,408,,,-0.0011029780407099,True
CW,0.4017526124477831,409,,,0.0169209391193583,True
CWAN,0.4016750102584356,410,,,0.0086467790747946,True
MNST,0.401390460028306,411,,,-0.0143063236354894,True
CQP,0.3993302586171158,412,,,-0.0003370407819346,True
MUSA,0.3989844014245237,413,,,0.0134039342081702,True
GH,0.3986655628901548,414,,,-0.0096816235337926,True
RUSHA,0.3973980364410125,415,,,0.0237467018469657,True
UBSI,0.3919197554219335,416,,,0.0036438168982009,True
ALAB,0.390682127365436,417,,,0.0234604105571847,True
TEX,0.390486734882721,418,,,-0.0014480162177817,True
PFS,0.3866872417381844,419,,,-0.0008707009142359,True
CUZ,0.3839159349604545,420,,,0.0125628140703517,True
PTCT,0.3837108277729017,421,,,0.0140722472073118,True
NMRK,0.3820426578984617,422,,,-0.0154838709677419,True
RMBS,0.3805078095335454,423,,,-0.0020126509488211,True
LUV,0.3801043342312134,424,,,-0.0496350364963503,True
ILMN,0.3779846103562591,425,,,-0.0007494379215589,True
ADPT,0.375231931115125,426,,,0.0113421550094519,True
TXT,0.3725837382348783,427,,,-0.0121695760598503,True
EMN,0.3684044602096788,428,,,-0.0279092947919263,True
ACT,0.3675052662866475,429,,,-0.0177179305457122,True
LHX,0.3653126239529798,430,,,0.0186868113143245,True
CNX,0.3633765753378082,431,,,0.0116915422885572,True
LNT,0.362600462147164,432,,,0.0069034948942903,True
AVNT,0.3576108052233058,433,,,-0.0177911275415897,True
SCHW,0.3568490919251629,434,,,-0.0158314111973159,True
EVRG,0.3562070573166572,435,,,-0.010820895522388,True
KMT,0.3544098882950901,436,,,0.0041601664066561,True
EBC,0.3535294055651373,437,,,-0.0117041198501872,True
IONS,0.3525891419949108,438,,,0.0113111165166626,True
FRT,0.3502160497214802,439,,,0.0039829302987197,True
AIR,0.3468411205993817,440,,,0.0080258222105906,True
ACIW,0.343618934542639,441,,,0.003941857600394,True
DY,0.3429233584459618,442,,,0.01628380343123,True
BRX,0.3419730281067281,443,,,0.0027350427350427,True
AMP,0.3418539006160954,444,,,-0.0112183176709432,True
UFPI,0.3414255751000339,445,,,-0.007451966241695,True
LVS,0.3389558441496215,446,,,-0.0127464309993201,True
LUNR,0.3291457674830349,447,,,0.0253664036076664,True
IQV,0.3290140686638152,448,,,-0.0099380334385594,True
OZK,0.3282670995133876,449,,,-0.0080840743734842,True
PSMT,0.3282038420428134,450,,,0.0054569362261671,True
EXAS,0.323688888965603,451,,,-0.0006772445820433,True
HST,0.3220756566296994,452,,,-0.0093780848963475,True
BPOP,0.3208157902259434,453,,,-0.013915547024952,True
GD,0.3206019989460982,454,,,0.0138773641592033,True
EWBC,0.3193592807498251,455,,,-0.0146333442946399,True
MAIN,0.3191860366001855,456,,,-0.0356547817394201,True
CATY,0.3187044940814329,457,,,-0.0056053811659193,True
LOW,0.317273368094919,458,,,-0.014000638003757,True
EA,0.3165767670471092,459,,,-0.0017479898117165,True
EXP,0.3154772977056093,460,,,0.0125707373968637,True
RTX,0.3130450759562217,461,,,0.002929544455837,True
PH,0.3119319770070377,462,,,0.0149774436090226,True
CFG,0.3117930515264559,463,,,-0.0069188191881919,True
IBKR,0.3116389892364329,464,,,-0.0121495327102805,True
ORA,0.311167898771637,465,,,-0.0081791143423662,True
ELAN,0.3054750099081401,466,,,0.0169491525423728,True
CBT,0.3046242039929168,467,,,-0.0058394160583941,True
OHI,0.3040133171682002,468,,,-0.0044929396662387,True
GAP,0.3036578430155383,469,,,0.0071377587437544,True
FICO,0.302427200244713,470,,,-0.0103882422655147,True
RJF,0.3018377567658054,471,,,-0.0194216927277239,True
AME,0.3005063097741101,472,,,-0.0066578464427468,True
HSY,0.2992933764552731,473,,,-0.0095928661502431,True
ALLY,0.2973351339643321,474,,,-0.004750593824228,True
UHAL,0.296884104785979,475,,,-0.0011632415664984,True
DLR,0.2965920684674711,476,,,0.0049994318827406,True
MCO,0.29553453610328,477,,,-0.0032611589315821,True
BILL,0.2954555311471963,478,,,0.0382988198619462,True
WMT,0.2953900014986801,479,,,-0.0138208813773496,True
LBRT,0.295235204491872,480,,,-0.008480825958702,True
SITM,0.2944996128284137,481,,,-0.0344516945851188,True
ZION,0.2935483987115466,482,,,-0.0090264345583495,True
TCBI,0.2917271772040024,483,,,-0.0027637472600782,True
AHR,0.2902786517204571,484,,,-0.0019131432944328,True
KAR,0.2890596596549051,485,,,,False
EXEL,0.2875622444478209,486,,,-0.0069709916797842,True
USB,0.2848585414283236,487,,,-0.0148059904697072,True
BRC,0.2848542296402079,488,,,-0.0218349779550702,True
NEOG,0.2843555212879997,489,,,-0.0152466367713004,True
LLYVK,0.2840654374504761,490,,,0.0178552562070786,True
UNM,0.2826790465388043,491,,,0.0028665028665026,True
