symbol,score,rank,price_signal,price_trade,ret_1d,matched
CFR,0.2979919837609889,494,,,0.0010401497815686,True
OZK,0.2941127448592672,495,,,-0.0006059381943042,True
CBT,0.2935274630869138,496,,,0.0070836674685912,True
HSY,0.2935253249991576,497,,,0.0120328167730172,True
ECG,0.2919241540490623,498,,,0.0053186250369348,True
YOU,0.2911938381651979,499,,,0.0258461538461538,True
EA,0.2908712523694776,500,,,0.0035082443742795,True
STLD,0.2905100948050525,501,,,0.0042726135889954,True
RF,0.289550356276297,502,,,0.0094022834116855,True
DUK,0.2872739440550625,503,,,-0.0116012942940573,True
AFL,0.2867151517693491,504,,,-0.0155952174666434,True
JLL,0.2861115540246244,505,,,0.0961893804692677,True
PSMT,0.2830195898940356,506,,,-0.003145890680299,True
RTX,0.282106838309538,507,,,0.0064373464373463,True
NSA,0.2799206256601325,508,,,0.0055767537422952,True
DLTR,0.2795735653725129,509,,,0.0312791783380017,True
MCO,0.2783406763160295,510,,,0.0650725391049571,True
ARMK,0.2776134263133907,511,,,0.0226636108989048,True
PCG,0.2767777187891614,512,,,-0.0077691453940066,True
VNO,0.2766945090425459,513,,,0.0244658855961406,True
ZION,0.2761084704560869,514,,,0.0082886396879571,True
QLYS,0.2732527957203076,515,,,0.0046193821576363,True
CME,0.2728760551295838,516,,,-0.0022425221778847,True
TKO,0.2725438426731891,517,,,0.014942419339488,True
UMBF,0.2719634690833356,518,,,0.0007043907020427,True
TCBI,0.2705117980739838,519,,,0.0053655264922871,True
CFG,0.2692294955169416,520,,,0.0100947352073303,True
WWD,0.2672372945786913,521,,,0.0135875180822484,True
UNF,0.2634478644452311,522,,,0.0125068199941242,True
SFNC,0.2631446904760179,523,,,0.0,True
ABT,0.2592214248357545,524,,,0.0091751291644397,True
USLM,0.2588824116441871,525,,,0.0017040613462084,True
AVNT,0.2573577732975801,526,,,0.0055762081784387,True
FANG,0.2568693517527872,527,,,0.0321490005338394,True
CALX,0.2565926316979969,528,,,0.0051615369910149,True
CATY,0.2550729810160296,529,,,-0.0052044609665425,True
USB,0.2538701131865986,530,,,0.0101426852329378,True
BOKF,0.2532874754039825,531,,,-0.0011230907457322,True
CQP,0.2489347382609678,532,,,0.0090120727767386,True
FIVE,0.2481267516439549,533,,,0.008847891566265,True
UDR,0.2480118773787882,534,,,0.006578947368421,True
AME,0.2460586951106716,535,,,0.0042000600008571,True
ORA,0.2443297819227835,536,,,-0.0255997423925293,True
KBH,0.243981987364045,537,,,0.0007604562737641,True
DOX,0.2436094278065328,538,,,0.0312774042677579,True
ASB,0.2434300554073471,539,,,0.004250797024442,True
ADM,0.2431558252283324,540,,,-0.0153128190170628,True
BEN,0.2428719902532881,541,,,0.0152782830120044,True
UHS,0.2421524887186931,542,,,0.0007230350459339,True
ETSY,0.2403715942535356,543,,,-0.0069882777276826,True
CLH,0.2401812647865134,544,,,0.0266463505277241,True
MRSH,0.2396191941252031,545,,,0.0129670704657909,True
BCO,0.2385134057199981,546,,,0.0,True
DLR,0.2369787978734289,547,,,-0.0215131469231195,True
R,0.2362666523000356,548,,,0.0313988439306358,True
NEOG,0.2349447882753593,549,,,0.0145586897179255,True
BLDR,0.2348594598881569,550,,,-0.0063683154497076,True
CAT,0.2347664844514801,551,,,-0.0167242010565406,True
NMRK,0.2346230496640957,552,,,0.0601915184678523,True
MAR,0.2341738982032609,553,,,-0.0109462688225815,True
LUNR,0.2335874333289092,554,,,0.0673886883273162,True
DORM,0.2307035807492675,555,,,-0.0047965341172829,True
CPB,0.2301854480747352,556,,,-0.0086424198775656,True
GEN,0.2300254325355092,557,,,0.0127137220517317,True
CHH,0.2284837269129726,558,,,-0.0055449504590491,True
NSC,0.2276357165908707,559,,,0.0020245476401365,True
GILD,0.2264013178704883,560,,,-0.0162941972048689,True
CRL,0.2262041734531521,561,,,-0.0033432157951176,True
AXSM,0.2257503787772734,562,,,0.0078559738134205,True
MZTI,0.2252241379650403,563,,,0.0150271498926632,True
AFRM,0.2240181477829675,564,,,0.001937984496124,True
PLTR,0.2238136755032804,565,,,0.0177416929784992,True
MKC,0.2229448787894148,566,,,0.0119959531724236,True
U,0.220554128980255,567,,,0.0103485838779957,True
FAF,0.2200670768935997,568,,,-0.0270588235294118,True
ESI,0.2185736741204525,569,,,0.0427112349117919,True
VTRS,0.21553668437135,570,,,0.0196950444726811,True
ATR,0.2135658431471721,571,,,0.0004941757853864,True
HUBG,0.2096004203419191,572,,,0.0301053687907677,True
BKR,0.2084750925325016,573,,,0.0280654861343134,True
LAMR,0.2082197391090441,574,,,0.0087500942898091,True
LSCC,0.2054230538531994,575,,,-0.0027692307692307,True
MSGS,0.2032138365440663,576,,,0.1633194907754103,True
APO,0.2012623773322835,577,,,0.0016779864163003,True
MRVL,0.200640752697673,578,,,0.001012530059486,True
HE,0.199873892152846,579,,,-0.0237226277372263,True
IESC,0.1979676252500565,580,,,-0.0206848357791754,True
JKHY,0.1977014293829151,581,,,0.0010719465287847,True
CWT,0.1974143050218093,582,,,-0.0157023015702302,True
CDE,0.1972858331470073,583,,,0.0357634112792297,True
FOX,0.1969248664585509,584,,,0.0127906976744185,True
MDU,0.1968093194979412,585,,,0.0044400592007893,True
SR,0.1957316198104665,586,,,-0.0251641137855581,True
FDX,0.1914434516254505,587,,,0.020730082600586,True
JBTM,0.1907298921214662,588,,,-0.0012862918044834,True
PRM,0.1888800958485396,589,,,0.0185185185185183,True
FNB,0.1874956325012338,590,,,-0.0016501650165017,True
MYRG,0.1870294170334306,591,,,-0.0348475880437999,True
WMT,0.1866586398261484,592,,,-0.0173069460613115,True
TGT,0.1850864096572568,593,,,-0.0075510554316114,True
UNP,0.1836264927883787,594,,,0.0083713850837137,True
PPTA,0.1831550404627876,595,,,0.0434472934472935,True
SEIC,0.1830821538464865,596,,,0.0282207036193369,True
MCD,0.1821098931451453,597,,,0.000824125511263,True
XOM,0.180750734980425,598,,,0.0307134550926877,True
STRL,0.1801818886226242,599,,,-0.0250949667616333,True
FBK,0.179186663899254,600,,,-0.0062797012898846,True
GLPI,0.1786500730835242,601,,,-0.0118468373175375,True
MTZ,0.1783627821972024,602,,,-0.0139961930354943,True
L,0.1780010976794818,603,,,-0.0165625848493076,True
BFAM,0.1778900403223905,604,,,0.0431262879010891,True
THC,0.1768205963489142,605,,,-0.0106723585912487,True
VRT,0.1762987381102937,606,,,-0.001314006487907,True
TXRH,0.1751010892256967,607,,,-0.0001605136436597,True
EGP,0.174663818318057,608,,,-0.0079344500337084,True
SPGI,0.1716747157041139,609,,,0.0217566086003166,True
SYM,0.1715557573591789,610,,,-0.0236804049168474,True
TGNA,0.1706636173468451,611,,,0.0033524904214559,True
KEYS,0.1686548615176948,612,,,0.0232091812790649,True
EXPD,0.1677887089914949,613,,,0.0164446860559936,True
CCK,0.1635881186971126,614,,,0.0340826686004351,True
ITT,0.163099565961666,615,,,0.001221359128438,True
AVT,0.1630862136959869,616,,,0.0044581091468103,True
GPC,0.1607013705162845,617,,,-0.0384125974232543,True
GPOR,0.1592675327944438,618,,,-0.0023571611580835,True
MOS,0.1590103320748642,619,,,0.0123796423658872,True
CVCO,0.1586799687172103,620,,,-0.0013497582395051,True
WTS,0.1586238805496035,621,,,0.0013050868034478,True
PEGA,0.1572281365188879,622,,,0.0040449438202248,True
HWC,0.1517150355819692,623,,,-0.0004237886707162,True
PLXS,0.1512159924558112,624,,,0.0064812452156162,True
IRTC,0.1511432701802479,625,,,0.037284250269687,True
ABCB,0.1497375817062482,626,,,-0.0078711985688729,True
SKY,0.147241681275483,627,,,-0.0047398248325605,True
AUB,0.1464842075759135,628,,,-0.0081906180193596,True
URI,0.1462748338827804,629,,,0.019576498934297,True
CBU,0.1453338863435039,630,,,-0.0265001522997258,True
MSCI,0.1450535302361511,631,,,0.04588264630848,True
NHI,0.1444455017659678,632,,,-0.0227422544495714,True
MTSI,0.1434163119697702,633,,,0.0047640376236817,True
EPR,0.1418911703904801,634,,,-0.0227544910179641,True
BC,0.1413260534304049,635,,,0.0180282975810133,True
LMND,0.1411533757435567,636,,,0.0176497909893171,True
CUZ,0.138578673414432,637,,,0.0262140094542329,True
WGS,0.1382737608191407,638,,,0.011095243326376,True
HSIC,0.1382366572715884,639,,,0.0106203859603679,True
TMO,0.1347046260437194,640,,,0.0238641121234473,True
SLB,0.1325301300342489,641,,,0.0351123595505618,True
CVX,0.132304547601768,642,,,0.0183882581002492,True
CWAN,0.132158841070901,643,,,0.0087221979938945,True
BLK,0.132085804989349,644,,,0.0182628394566828,True
EW,0.1318860077201806,645,,,0.0067558954748248,True
BKU,0.1308084694547581,646,,,-0.0024415055951169,True
FFIV,0.1303844365631699,647,,,0.0262768866878557,True
MOD,0.1280033154465628,648,,,0.0031820697288322,True
MTG,0.1278732815506559,649,,,-0.0026070763500931,True
LLY,0.1251640814052423,650,,,-0.014951015877612,True
RDN,0.1242449846129404,651,,,-0.0125267338832874,True
NUE,0.1224286364273141,652,,,0.0049008930516227,True
HGV,0.1222269111210683,653,,,0.0156969443281707,True
SPXC,0.1209928653484431,654,,,-8.278145695361783e-05,True
ERIE,0.1202411229049546,655,,,-0.0227232693323939,True
FITB,0.1191449607175244,656,,,0.0114964191481341,True
PHM,0.1190645369727508,657,,,0.0036728351462069,True
OPLN,0.1189892594579224,658,,,0.0027567195037905,True
GE,0.1186564215194879,659,,,0.007643389996331,True
NBTB,0.1175721959091583,660,,,-0.015970247210676,True
BRC,0.1162974908004231,661,,,-0.0026175269605276,True
MO,0.1158205950034524,662,,,0.0034565674782085,True
EXLS,0.1147416745172305,663,,,0.0228401191658389,True
AGCO,0.1134520380405405,664,,,-0.0046209386281587,True
WSFS,0.1123020805006771,665,,,-0.0098522167487684,True
NFG,0.1116647935277805,666,,,-0.010439371343352,True
PBF,0.1098139227572981,667,,,-0.0220848056537102,True
EWTX,0.1086017736442344,668,,,0.0023271276595744,True
ALLY,0.1085731470324716,669,,,0.0196173407604747,True
ASH,0.1078888528893936,670,,,0.0524655487298688,True
ZBH,0.1074557279311527,671,,,0.0113226968605248,True
FULT,0.106341413892131,672,,,-0.0054249547920434,True
SMTC,0.1058113623005347,673,,,-0.0042208532968285,True
AL,0.1054126721109431,674,,,0.0007723200494287,True
MTB,0.1050213662501525,675,,,0.0148449816079874,True
KEY,0.1027272889180738,676,,,0.0115260488704471,True
ACLS,0.1019779255251756,677,,,-0.1674111675126902,True
STAG,0.1019635835432722,678,,,-0.0046899426784783,True
WMG,0.1006978289422177,679,,,-0.0088105726872247,True
JBHT,0.1003035337681169,680,,,-0.0002684443649053,True
MCK,0.1002938285435594,681,,,0.0005282787621372,True
APPN,0.0996599968294373,682,,,0.0442708333333332,True
KAR,0.0986952491172665,683,,,,
FLS,0.097951864374087,684,,,-0.0124777183600713,True
NJR,0.0976986668339377,685,,,-0.0267725258493352,True
FICO,0.0972755320570265,686,,,0.0113421130511985,True
LEU,0.0961818339911595,687,,,0.0367193378480059,True
APGE,0.0943243120871221,688,,,0.0090465249856404,True
FFBC,0.0942898291382473,689,,,-0.0082101806239737,True
ABM,0.0936708633989908,690,,,0.0178369835177241,True
NMIH,0.0931538741648932,691,,,-0.0092430676992256,True
IBP,0.0912125227149241,692,,,-0.0253567181926277,True
NTRS,0.0890868215913256,693,,,0.0019697072607485,True
KMX,0.0886867502600709,694,,,0.0804733727810651,True
BILL,0.0885620084275754,695,,,-0.0046542553191489,True
INDB,0.087183319238371,696,,,-0.0083182640144665,True
RNA,0.0858415956063431,697,,,-0.00041174855888,True
BNL,0.0847923086345634,698,,,-0.0171284634760705,True
BOH,0.0844531652903239,699,,,0.0003796026825255,True
CTRI,0.0833042042352349,700,,,-0.0127836369447107,True
GEHC,0.0820402822759002,701,,,0.0164195564269085,True
OTTR,0.0812321039552221,702,,,0.0006922011998151,True
PEP,0.0809361696973783,703,,,0.0152544466403161,True
WBS,0.0808470068733487,704,,,0.0055501595670877,True
BMY,0.0804001825716567,705,,,-0.0102734051367026,True
SYY,0.0793963143837991,706,,,-0.0046822742474916,True
AIT,0.079069054442969,707,,,0.0034493909669073,True
PPG,0.077885861821197,708,,,-0.0071992568509057,True
BAH,0.07713218754897,709,,,0.0244700340225072,True
DOV,0.0763167300575349,710,,,-0.0050160771704179,True
VRSN,0.0746863142486475,711,,,0.0106358381502891,True
FRT,0.0727688991453189,712,,,-0.0071556350626117,True
ET,0.0725996803466497,713,,,0.0134336378291242,True
UNFI,0.0703457661555273,714,,,-0.0045754956786987,True
ELS,0.0697758798410855,715,,,-0.0114891736632788,True
HCA,0.0694521330005695,716,,,0.0004487826769887,True
CHTR,0.068445326736559,717,,,0.0089869625754186,True
LFST,0.0665611948513126,718,,,0.0127840909090908,True
AVAV,0.0653158340428162,719,,,0.0093919920909539,True
MPWR,0.0635495542885936,720,,,0.0129050955522596,True
NPO,0.063252134205494,721,,,0.0069789887890712,True
TWLO,0.0630896514146592,722,,,0.0196331459120657,True
CHRD,0.0623073353098574,723,,,0.0270542089912499,True
TRMK,0.0592553729510588,724,,,-0.0055778670236501,True
PSA,0.0579484470654279,725,,,-0.0099337748344371,True
PTGX,0.0569270197716203,726,,,0.006427358719379,True
KMI,0.0566806260053947,727,,,0.0049797696856519,True
ROK,0.0560780093363619,728,,,0.0205678688186987,True
WAT,0.0551448252360977,729,,,0.0189776934324734,True
WAB,0.0548677131597859,730,,,-0.0013862682429051,True
TXNM,0.0539826444941828,731,,,-0.0013483903590089,True
SSB,0.0526160236287268,732,,,-0.0040341946018633,True
EME,0.0522199275088434,733,,,-0.0181065830721003,True
AAON,0.0518335089117441,734,,,-0.0048647596808717,True
LNG,0.0516863805386799,735,,,0.0215058673119949,True
PSTG,0.0509572903448993,736,,,-0.0012381345439538,True
CRGY,0.0506588944125289,737,,,0.0331325301204816,True
LH,0.0488123640454272,738,,,0.0075541258539053,True
USFD,0.0472200629051164,739,,,-0.0053547523427041,True
UPS,0.0469679653024833,740,,,0.0052809280581767,True
WYNN,0.0462601010437176,741,,,0.016695804195804,True
WTFC,0.0429405841889076,742,,,0.0076013513513515,True
AVB,0.0427544472006624,743,,,0.0023079088094568,True
ICE,0.0421365461028897,744,,,0.011405109489051,True
VRDN,0.0418212484771428,745,,,-0.0063626723223754,True
BAC,0.0386261073191237,746,,,0.0117557830868411,True
RPM,0.0382124752733177,747,,,-0.0055272108843537,True
HTH,0.0370725199457454,748,,,-0.0089881869542884,True
RIOT,0.0329630220367839,749,,,0.0573378839590443,True
SBUX,0.0318905512355261,750,,,0.003878813292798,True
AVY,0.0315601934873656,751,,,0.0052471834970935,True
ESAB,0.0307733203845916,752,,,-0.0041969572060256,True
TNET,0.0307424949093696,753,,,0.0184386973180077,True
EXP,0.0306028900949952,754,,,0.0077050322131291,True
ANET,0.0300223705410289,755,,,-0.0213213634450836,True
OKTA,0.0290168531487585,756,,,0.0056997332039778,True
ADBE,0.027585726247484,757,,,0.0104434632367058,True
WPC,0.0257390117854812,758,,,-0.0373516720604099,True
FNF,0.0240283513364498,759,,,-0.0243647754959971,True
ROKU,0.0210471350067595,760,,,0.0184014450214495,True
NTAP,0.0207435907626935,761,,,0.0024735331948155,True
VMI,0.0192921261552105,762,,,0.0247995314893234,True
MSTR,0.0184274434017881,763,,,-0.0269682132587237,True
CSX,0.0180884541503704,764,,,0.0080428954423592,True
BRX,0.0178421616240011,765,,,-0.0121580547112462,True
AEE,0.0175446079891245,766,,,-0.0201736927808938,True
UCB,0.0172283269590517,767,,,-0.0088901634642958,True
CLX,0.0169355561538912,768,,,0.0019518542615486,True
INSM,0.0166021900987774,769,,,0.0039197448844008,True
BRO,0.0163756548414803,770,,,0.0124945517942758,True
FUL,0.0148001386323741,771,,,-0.0002988643156006,True
MDGL,0.0129808329617287,772,,,0.0085570056636297,True
CR,0.0121070517231941,773,,,0.0016493402638944,True
DTM,0.0116662693831646,774,,,0.0062570674707875,True
STZ,0.0112429555007618,775,,,0.0235101506221349,True
TTC,0.0111924327866771,776,,,-0.0094829307246955,True
CNM,0.0104772663864983,777,,,-0.0076788830715531,True
ETR,0.0104117554013902,778,,,-0.0196284948295671,True
TMHC,0.006517772363898,779,,,-0.0096930533117931,True
CDNS,0.0058686064953747,780,,,0.0760248359556905,True
SCHW,0.0056432105051527,781,,,0.0247099269445638,True
ITW,0.0047267225370902,782,,,-0.0042364333266088,True
CNS,0.0013294305649947,783,,,-0.0015114873035065,True
GOLF,0.0012945930349518,784,,,0.0063316582914572,True
FHN,-6.141728878413635e-05,785,,,0.012913640032284,True
NNN,-0.0012938236892202,786,,,-0.0270149586961375,True
CFLT,-0.0017799009680256,787,,,-0.0013029315960911,True
AMD,-0.0018788862875835,788,,,-0.0145755367342919,True
FHB,-0.0025111746099366,789,,,0.0018939393939394,True
MTDR,-0.0026982435107513,790,,,0.0472673559822747,True
AOS,-0.0028342734911788,791,,,-0.0064175160437901,True
HRI,-0.0038478676887105,792,,,-0.0198507860378365,True
MIR,-0.0054725769531224,793,,,-0.024556616643929,True
GFF,-0.006353703443111,794,,,-0.0276963180188986,True
PNC,-0.0107869007695458,795,,,0.0064867669953294,True
ULS,-0.0117008638561371,796,,,0.0090638719728084,True
WOR,-0.0118325337654857,797,,,-0.0263969832019198,True
KO,-0.0137879739243068,798,,,-0.0008798391151333,True
BBIO,-0.0138915888786193,799,,,-0.0253131179960446,True
MWA,-0.014826402481571,800,,,-0.0086235489220563,True
PFGC,-0.0159925065637899,801,,,0.0014213197969543,True
EQR,-0.0161933263262302,802,,,0.0017328292375551,True
VRRM,-0.0174865765945471,803,,,0.010393873085339,True
WY,-0.01939564175632,804,,,-0.0226934523809523,True
LAD,-0.0198726706539045,805,,,0.013619452564443,True
CHDN,-0.020269794458816,806,,,0.0309196316926225,True
SKT,-0.0207096044849232,807,,,-0.0108851331996561,True
EQIX,-0.0213355721249857,808,,,-0.029129069193357,True
IEX,-0.0242680622786185,809,,,-0.0010993738349027,True
ATGE,-0.0261768895505133,810,,,0.0211319175645987,True
VNT,-0.0280389195424838,811,,,0.0081240768094537,True
VST,-0.0300122587303072,812,,,-0.0179064947029019,True
KYMR,-0.0311629980467712,813,,,0.0031824611032531,True
DELL,-0.0312499222441232,814,,,0.0059436643983117,True
HWM,-0.0316705917465773,815,,,-0.0126707582656899,True
AWR,-0.0317504816856473,816,,,-0.019764957264957,True
PCAR,-0.0321870148882277,817,,,-0.0106702497628833,True
CRM,-0.032909175520733,818,,,0.0189918063920995,True
TRGP,-0.0336731370456046,819,,,0.0148468500601899,True
PRI,-0.0337609016061164,820,,,0.0020060180541623,True
WFC,-0.033972061027388,821,,,0.0132723112128145,True
C,-0.034417079261281,822,,,0.0218843381965194,True
TFC,-0.0364176669589651,823,,,0.0093869731800764,True
AM,-0.0376041484170676,824,,,-0.0223776223776224,True
BALL,-0.0382725391739055,825,,,-0.0036063110443275,True
FBP,-0.0382826775295508,826,,,-0.00354609929078,True
SFD,-0.038512005085772,827,,,-0.0124298315958301,True
VTR,-0.040118495724535,828,,,-0.013235124870526,True
ALNY,-0.0436036427005952,829,,,0.0002104566910194,True
RRX,-0.0447074455966353,830,,,-0.0026934489842501,True
META,-0.0450978497188536,831,,,0.006147444821599,True
PRVA,-0.0461079007893379,832,,,-0.013586956521739,True
NTRA,-0.0472763280464153,833,,,0.0202603550295858,True
CELH,-0.0475011905957787,834,,,-0.0109314506946025,True
LW,-0.0496417682486994,835,,,0.0141137401411373,True
XEL,-0.0509603000977027,836,,,-0.0132507739938079,True
BFH,-0.0523237068546483,837,,,0.0173592126845272,True
JBL,-0.052398377820764,838,,,0.0121989121989123,True
GBTG,-0.0529510524527238,839,,,-0.0091074681238615,True
AEP,-0.0531269677536617,840,,,-0.0228040540540541,True
PAY,-0.0534531371685451,841,,,0.0400511291009799,True
HAYW,-0.0549787388306815,842,,,0.0078883495145629,True
ADMA,-0.0564381638094084,843,,,0.0025078369905957,True
HLT,-0.0573406440324172,844,,,-0.0061040840727455,True
WELL,-0.0578913856892999,845,,,-0.031975125301652,True
FCPT,-0.0596530250337658,846,,,-0.0135674381484437,True
CACC,-0.0603357810547415,847,,,0.0287772712471507,True
SBRA,-0.0607630725264489,848,,,-0.027197668771248,True
CNO,-0.062395764788646,849,,,-0.0018552875695732,True
ODFL,-0.0624719685437929,850,,,0.0025346575625906,True
PG,-0.0636009935089939,851,,,-0.0168599185208399,True
WH,-0.064238502105277,852,,,-0.0011203784389394,True
BL,-0.0655312571211282,853,,,-0.0056239957150509,True
TKR,-0.0661330807491958,854,,,0.0160128861095318,True
CSL,-0.0662357203863193,855,,,-0.005955006616674,True
ONB,-0.0663548007140668,856,,,0.0012057877813504,True
DOC,-0.0673372345992473,857,,,-0.0058072009291519,True
NRG,-0.0673966814481709,858,,,-0.0137791870856153,True
FR,-0.0682523569184916,859,,,0.0058284762697751,True
EXPO,-0.0689055918595898,860,,,0.0224097788125727,True
AGYS,-0.0697627983243197,861,,,-0.0049881531363011,True
EXR,-0.0699399897352346,862,,,-0.0179924242424242,True
J,-0.0710503275727089,863,,,0.0368606184962625,True
GNRC,-0.0723386749701449,864,,,-0.0218881178788657,True
ENTG,-0.0737354524593678,865,,,0.0179839456622412,True
UBER,-0.0737406591623834,866,,,0.0317595349496666,True
AKR,-0.0749364130167499,867,,,-0.0126582278481012,True
RJF,-0.075527514878082,868,,,0.0198063658798961,True
AX,-0.0770124957558218,869,,,0.0013325133251331,True
MTH,-0.0778448919386466,870,,,-0.0143480973175297,True
TMUS,-0.0791412447983224,871,,,-0.0289604298529211,True
WAFD,-0.0799395659609486,872,,,0.0015133171912833,True
TDS,-0.0801281348145976,873,,,-0.0292221744735711,True
CVNA,-0.0804582312648947,874,,,0.0301760984783723,True
NNI,-0.0804718333801304,875,,,0.0042793825462323,True
BCPC,-0.0805272091420858,876,,,-0.0111420612813371,True
HCC,-0.0805732857994549,877,,,0.0254357041921808,True
APG,-0.0820991475261594,878,,,-0.0060769750168805,True
OKE,-0.0834344154500861,879,,,0.013783436514426,True
O,-0.0861969874071969,880,,,-0.0213565949766882,True
VLO,-0.0883649354265157,881,,,0.0107428803080977,True
CRDO,-0.0904234844891156,882,,,0.0249198717948717,True
GKOS,-0.0904521855352639,883,,,0.1346586646661665,True
MET,-0.090548432825427,884,,,0.0081445660473402,True
KBR,-0.0926390557094037,885,,,0.0215705283567619,True
CTRA,-0.0937184427206253,886,,,0.0128741551335693,True
GWW,-0.0939576017562994,887,,,0.0016074614474217,True
OPCH,-0.0962705132452582,888,,,0.0073779795686719,True
FELE,-0.0965515453186848,889,,,-0.0225855022585502,True
PATK,-0.0979454080255989,890,,,-0.0154650247010811,True
FTV,-0.1019082169908313,891,,,0.0267558528428093,True
CUBE,-0.1054895007424249,892,,,-0.0043758043758044,True
PANW,-0.1061847017142382,893,,,-0.0681957186544343,True
BROS,-0.1084024726127272,894,,,-0.0035441149039358,True
IVT,-0.1090495489428213,895,,,-0.0167310167310167,True
XYL,-0.1130432555604645,896,,,0.0082696208456858,True
CGNX,-0.1136236785510408,897,,,-0.0064809949203014,True
AYI,-0.114250626829,898,,,0.0071667309422802,True
ABG,-0.1148515010533291,899,,,0.0104661389621811,True
PCOR,-0.1159408020366855,900,,,0.0162804060524803,True
HUBB,-0.1162524379740378,901,,,-0.003719599427754,True
DLB,-0.1165287685733826,902,,,0.0183817753338568,True
ADI,-0.116680640322767,903,,,0.0262510740422505,True
WHD,-0.1180113114749083,904,,,0.0133356729250746,True
ATO,-0.1204845044353389,905,,,-0.0117620949844652,True
ONC,-0.1221094988714251,906,,,0.0118074733697797,True
OKLO,-0.1236580832467465,907,,,-0.0036960378474275,True
GXO,-0.1237691152832538,908,,,0.0007649938800489,True
PTC,-0.1328860509866341,909,,,0.0158750898281831,True
NWE,-0.1349273956330381,910,,,-0.011836027713626,True
BX,-0.1350115935313797,911,,,0.0114925032346451,True
HD,-0.1367248362883905,912,,,0.0012531328320801,True
ORLY,-0.1381748016781635,913,,,0.0016198704103671,True
SHW,-0.1385421647098816,914,,,-0.0059248790563679,True
MSM,-0.1398175518233865,915,,,0.0011768481865839,True
CRC,-0.1405225477125874,916,,,0.0233133168491699,True
PODD,-0.142265959960554,917,,,0.047617114557116,True
SARO,-0.1446911802300534,918,,,0.0070876288659793,True
A,-0.1454133176098765,919,,,0.02478404779204,True
KIM,-0.14629203834728,920,,,-0.0211663066954642,True
PAG,-0.1491993950526825,921,,,0.0155183865708592,True
AIG,-0.1496010433391947,922,,,0.0049118387909319,True
KDP,-0.1503197360419435,923,,,0.0003432887058016,True
ADSK,-0.1511032445830092,924,,,0.0196165453577135,True
MHO,-0.1521685291139784,925,,,-0.0179910044977512,True
EMR,-0.1529430458225418,926,,,0.0153846153846153,True
SNPS,-0.1541711559615883,927,,,0.0482521625785046,True
SUI,-0.1548269647664504,928,,,-0.011257321061839,True
CUK,-0.1551092393355228,929,,,-0.0043076923076923,True
AJG,-0.1555529047899369,930,,,0.0022897196261681,True
GTES,-0.157204961887967,931,,,-0.0073179656055616,True
VRTX,-0.1573414260272198,932,,,-0.0146861644180005,True
GATX,-0.1574979933075872,933,,,-0.0166416869088841,True
VIAV,-0.1578801439729861,934,,,0.0011406844106462,True
EXC,-0.160935075524897,935,,,-0.0166527893422148,True
ROST,-0.1617362870775219,936,,,0.0109479844609252,True
DPZ,-0.1626409242136446,937,,,0.0254082998661311,True
MANH,-0.1629008655496998,938,,,0.0100967309185906,True
NEM,-0.1647687496764835,939,,,0.0194587523505844,True
IRT,-0.1647789576931348,940,,,0.0079219987812308,True
BTU,-0.1669747073327136,941,,,0.0274691358024692,True
MGRC,-0.1672988078756017,942,,,-0.0127372200376133,True
OXY,-0.1682397888483148,943,,,0.0254680017414019,True
IPAR,-0.1696207863185067,944,,,0.0037717121588087,True
NET,-0.1718361191815032,945,,,-0.0115654688145394,True
CSW,-0.1724184183744359,946,,,0.0335271515522459,True
IDA,-0.1737494889692712,947,,,-0.0096422582448294,True
LYV,-0.1738380086829554,948,,,-0.0111089951120421,True
GGG,-0.1738476554974758,949,,,-0.0093319194061505,True
REG,-0.1744048492316421,950,,,-0.0190439176059075,True
TRU,-0.1746817346130689,951,,,0.0054441641216305,True
CXT,-0.1750738084599966,952,,,-0.0065727699530516,True
IRDM,-0.1769340342398375,953,,,-0.0195495112622184,True
CHD,-0.1781225872934179,954,,,0.0278306136750425,True
QRVO,-0.1787058636400274,955,,,-0.002728674813145,True
LEN,-0.1787339327813342,956,,,-0.0014822134387351,True
HEI,-0.1792814104745902,957,,,0.014857210640254,True
IDXX,-0.1808624018854603,958,,,0.013941900761774,True
CHEF,-0.1809696368806562,959,,,0.0119760479041917,True
PAYO,-0.1824312833917612,960,,,0.0336448598130842,True
BKE,-0.1825454588376306,961,,,-0.0113235567105995,True
TSN,-0.1835888564754348,962,,,0.016852146263911,True
GRBK,-0.1836486822704487,963,,,-0.0017612278273996,True
ENSG,-0.1843877495176369,964,,,-0.0118134324845859,True
ALGN,-0.1845050010185177,965,,,0.0192287148808887,True
CURB,-0.185079448655267,966,,,-0.0151459179903953,True
OVV,-0.1852997368874282,967,,,0.0651041666666667,True
BIIB,-0.1856561844475187,968,,,-0.0076168080973315,True
DASH,-0.187289248292325,969,,,0.0680054207219416,True
FRME,-0.1886153110478716,970,,,-0.0058768218147625,True
KMB,-0.1895595175056083,971,,,0.0221354166666667,True
NBIX,-0.1896440441824001,972,,,0.0048528490920474,True
CRWD,-0.1899302482142265,973,,,0.0035482391561465,True
SYK,-0.1911043557021899,974,,,0.0220488650522778,True
MTD,-0.1913013866770274,975,,,0.0165011380095179,True
LECO,-0.1938051679545256,976,,,0.0061614508998504,True
MASI,-0.1948816266595553,977,,,0.0052664720361783,True
ECL,-0.1987459679017865,978,,,-0.0039828834759711,True
